1545.80, 1736.89, 38.37
4133.50, 852.21, 18.97
1300.72, 1973.83, 39.86
959.59, 3012.22, 49.32
948.12, 4315.72, 82.77
1411.72, 1918.83, 41.38
3802.92, 650.41, 37.02
1648.87, 1529.07, 46.30
4535.97, 767.17, 41.64
843.50, 3341.97, 46.78
3216.65, 762.80, 23.66
1093.08, 2866.99, 55.24
902.20, 3448.25, 76.35
2458.85, 941.86, 54.97
726.10, 3989.26, 79.57
4119.72, 845.89, 44.75
4361.46, 710.30, 43.78
2637.40, 968.29, 56.24
830.69, 3280.02, 58.50
3702.19, 686.71, 46.10
776.68, 4022.86, 70.70
1658.07, 1479.83, 34.44
692.47, 3880.42, 53.55
2086.11, 1350.43, 53.40
2413.41, 1057.39, 52.16
851.30, 4079.60, 78.37
1355.32, 1969.31, 47.08
1261.91, 1984.19, 45.82
1165.45, 2413.21, 69.89
1123.80, 2462.47, 68.89
1857.69, 1365.56, 61.43
885.83, 3612.10, 48.42
2544.70, 937.55, 57.47
1685.81, 1436.17, 37.33
1093.71, 2821.45, 72.88
845.02, 3343.35, 76.60
813.57, 4055.49, 78.22
1112.25, 2496.30, 41.17
3536.22, 781.00, 50.41
686.91, 3909.27, 78.03
3469.31, 802.87, 50.85
1113.72, 2520.90, 59.54
915.97, 3060.96, 54.92
1334.31, 1965.22, 38.82
1074.66, 2670.01, 43.24
1082.74, 2854.19, 43.36
786.59, 3765.96, 52.36
795.61, 3212.70, 52.36
772.04, 4039.99, 77.25
2871.77, 945.10, 48.91
855.73, 3374.58, 47.26
1881.75, 1364.51, 60.57
2312.74, 1317.51, 30.24
1656.30, 1499.54, 35.62
699.21, 3868.43, 52.15
1191.74, 2289.27, 61.18
1373.58, 1957.10, 42.21
1069.47, 2695.50, 52.19
4171.18, 837.37, 42.97
881.11, 4414.93, 62.19
1915.81, 1350.23, 33.32
819.71, 3202.19, 49.35
916.28, 3037.33, 51.75
1367.56, 1935.77, 56.64
2768.75, 1000.36, 29.57
761.12, 3808.94, 62.95
3670.77, 727.01, 34.70
2578.79, 933.93, 49.67
1598.11, 1656.90, 47.41
962.03, 4208.32, 82.09
2767.32, 984.16, 54.72
2087.45, 1374.98, 36.53
903.62, 3056.74, 70.30
2909.58, 937.05, 31.10
2848.16, 957.37, 47.81
1373.17, 1946.30, 65.90
1604.24, 1601.25, 35.05
2316.40, 1290.49, 42.03
1677.45, 1437.52, 51.41
2806.94, 984.86, 55.92
2428.67, 964.95, 55.19
2767.38, 985.85, 55.54
3022.85, 823.26, 50.27
3109.66, 778.47, 25.47
2689.91, 986.60, 28.81
3769.07, 660.77, 46.08
1184.78, 2227.89, 50.01
4232.91, 794.98, 33.69
1097.31, 2801.93, 43.68
1158.73, 2073.97, 59.81
2345.11, 1250.84, 32.08
1099.87, 2821.19, 46.02
2276.78, 1350.44, 57.64
826.12, 3326.49, 74.67
2757.74, 982.15, 53.37
822.77, 3729.36, 68.29
3739.15, 694.81, 32.83
908.21, 3453.24, 74.27
1920.83, 1369.87, 44.20
1168.42, 2115.18, 67.99
852.15, 3367.99, 76.50
1097.97, 2854.94, 59.16
1189.46, 2348.22, 44.41
3737.31, 690.96, 25.09
4192.54, 828.32, 33.20
3412.95, 799.99, 52.30
905.17, 4375.15, 72.94
4488.44, 736.78, 43.30
1098.17, 2549.79, 64.14
4430.81, 718.26, 20.75
2564.58, 935.03, 54.79
3612.78, 753.31, 45.88
2291.39, 1324.06, 37.46
897.37, 3529.34, 62.31
2339.36, 1246.89, 41.91
1702.57, 1450.30, 40.08
1600.60, 1564.25, 53.94
1080.57, 2796.56, 66.21
1620.82, 1567.69, 63.56
4514.59, 738.47, 32.69
2446.40, 950.47, 52.99
3600.78, 752.43, 49.26
3336.96, 799.21, 49.00
3126.74, 764.63, 25.86
1150.16, 2182.05, 59.02
879.78, 3410.61, 77.09
3296.73, 764.85, 35.86
4536.61, 757.53, 24.74
786.34, 3729.49, 69.75
2310.36, 1323.90, 34.68
901.37, 3534.44, 52.25
3092.07, 788.47, 26.41
4029.63, 819.13, 44.08
942.24, 3008.35, 56.65
801.86, 3738.15, 49.59
748.48, 3827.15, 63.57
968.50, 3013.24, 57.95
856.16, 3392.20, 52.11
3012.67, 829.00, 48.95
2044.65, 1368.08, 33.74
1090.54, 2551.02, 70.21
3764.39, 657.79, 30.06
2102.25, 1366.97, 31.73
885.58, 3453.89, 71.16
1571.12, 1654.70, 40.65
753.41, 3798.40, 49.72
4534.68, 757.36, 23.08
751.78, 3773.16, 58.89
2046.78, 1358.19, 61.52
1068.71, 2565.41, 46.29
1180.32, 2279.85, 40.13
849.15, 3145.99, 54.56
